href,apartment_type,price,address,square,building_floor,floor,commission_percent,time_of_creation,agency,metro_distance,metro_station,latitude,longitude,postal_code,area
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_35_et._962789993,"
 2-к квартира",12000,"ул. Терешковой, 5",60.0,3,5,0,2020-07-12 21:18:00,,,без метро,56.274934,43.983286,603081.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_510_et._1926019212,"
 1-к квартира",9000,"ул. Спутника, 34",30.0,5,10,70,2020-07-14 10:19:00,Агентство,"1,9 км",Парк Культуры,56.23784200000001,43.829656,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_45_et._1950736718,"
 2-к квартира",13000,"ул. Ванеева, 59",45.0,4,5,0,2020-07-08 11:11:00,,"1,7 км",Горьковская,56.309324,44.020602,603105.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_37_m_410_et._1954035792,"
 1-к квартира",13000,"Верхнепечёрская ул., 12",37.0,4,10,0,2020-07-10 15:11:00,,,без метро,56.28676700000001,44.068895,,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_65_m_49_et._1981817277,"
 3-к квартира",15000,"ул. Героя Советского Союза Усилова, 3",65.0,4,9,70,2020-07-07 21:20:00,Агентство,,без метро,56.315201,44.05163,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_42_m_55_et._1905392445,"
 2-к квартира",15000,ул. Ивана Чугурина,42.0,5,5,0,2020-07-07 11:38:00,,"2,6 км",Буревестник,56.346546,43.857926,,Сормовский район
/nizhniy_novgorod/kvartiry/studiya_50_m_810_et._1917961672,"
 Студия",30000,"ул. Белинского, 36",50.0,8,10,70,2020-07-06 08:37:00,Агентство,400 м,Горьковская,56.310113,43.996374,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_45_et._1946363389,"
 1-к квартира",12000,ул. Козицкого,30.0,4,5,0,2020-07-09 09:17:00,,,без метро,56.29012,44.044039,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_99_et._1962243473,"
 1-к квартира",15000,"Народная ул., 42",30.0,9,9,0,2020-07-12 23:44:00,,"1,4 км",Бурнаковская,56.336583,43.922245,603074.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_44_m_1019_et._1963155222,"
 1-к квартира",17000,"ул. Тимирязева, 3к2",44.0,10,19,70,2020-07-10 12:31:00,,"1,1 км",Горьковская,56.30445,43.997129,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_717_et._1925349143,"
 2-к квартира",18000,"б-р Академика Б.А. Королёва, 2",50.0,7,17,70,2020-07-14 13:16:00,,,без метро,56.282785,44.035415,603136.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_99_et._1950566759,"
 1-к квартира",9000,"Канавинский район, жилой район Мещерское Озеро, Пролетарская ул., 5",45.0,9,9,100,2020-07-14 21:47:00,,"1,3 км",Стрелка,56.343623,43.93502,,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_47_m_35_et._1980086824,"
 2-к квартира",14000,"жилой район Кузнечиха, ул. Героя Быкова, 3",47.0,3,5,0,2020-07-11 16:36:00,,,без метро,56.287562,44.051854,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_53_m_414_et._1974547841,"
 2-к квартира",15000,"ул. Ларина, 5",53.0,4,14,50,2020-07-13 13:22:00,Агентство,,без метро,56.242589,43.968428,603107.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_32_m_25_et._1904057535,"
 1-к квартира",9000,ул. Заломова,32.0,2,5,60,2020-07-14 08:08:00,Агентство,"1,1 км",Горьковская,56.321002,43.982882,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_49_m_1919_et._1980235379,"
 2-к квартира",12000,"д. Анкудиновка, Русская ул., 5",49.0,19,19,30,2020-07-09 11:43:00,Агентство,,без метро,56.248316,44.043302,,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_45_m_1717_et._486911529,"
 1-к квартира",14000,"ул. Академика Сахарова, 115к1",45.0,17,17,0,2020-07-13 19:18:00,Агентство,,без метро,56.261558,44.014754,603136.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_510_et._1969797589,"
 1-к квартира",23000,"ул. Углова, 6",42.0,5,10,0,2020-07-15 00:24:00,,,без метро,56.265242,43.980016,603009.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_48_m_34_et._1926514934,"
 2-к квартира",12000,"ул. Дьяконова, 23",48.0,3,4,50,2020-07-13 13:43:00,Агентство,"1,3 км",Комсомольская,56.263997,43.88447100000001,603065.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_25_m_12_et._1960239863,"
 1-к квартира",15500,"Норвежская ул., 37",25.0,1,2,0,2020-07-14 18:31:00,,3 км,Горьковская,56.296399,44.030915,603146.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_45_m_49_et._1403324269,"
 2-к квартира",18000,"пр-т Ленина, 59",45.0,4,9,0,2020-07-12 22:33:00,,200 м,Двигатель Революции,56.275429,43.919604,603135.0,Ленинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_43_m_55_et._1762541334,"
 2-к квартира",15000,"ул. Мечникова, 47",43.0,5,5,0,2020-07-12 14:21:00,,,без метро,56.335011,43.835774,603148.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_29_et._1866758078,"
 1-к квартира",11000,"Берёзовская ул., 89А",30.0,2,9,70,2020-07-14 14:27:00,Агентство,"1,2 км",Буревестник,56.331892,43.874123,603157.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30_m_23_et._1928201854,"
 1-к квартира",10000,"ул. Никиты Рыбакова, 4",30.0,2,3,0,2020-07-15 10:36:00,Агентство,,без метро,56.346681,43.846068,603054.0,Сормовский район
/nizhniy_novgorod/kvartiry/studiya_24_m_716_et._1853260269,"
 Студия",15000,"ул. Героя Жидкова, 2",24.0,7,16,70,2020-07-14 13:18:00,Агентство,"1,5 км",Горьковская,56.301713,43.982648,,Советский район
/nizhniy_novgorod/kvartiry/studiya_18_m_510_et._1024333623,"
 Студия",12000,"Бурнаковская ул., 51",18.0,5,10,0,2020-07-14 13:01:00,,"1,7 км",Буревестник,56.340585,43.91699000000001,603074.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_69_et._1961174255,"
 1-к квартира",10000,"ул. Культуры, 16",35.0,6,9,0,2020-07-13 22:23:00,,,без метро,56.348123,43.85400900000001,603003.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_19_et._1956211789,"
 1-к квартира",11500,"ул. Мельникова, 14",36.0,1,9,0,2020-07-13 11:07:00,,800 м,Автозаводская,56.260633,43.891541,603065.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_29_et._1801998218,"
 1-к квартира",9000,"микрорайон Соцгород-I, Комсомольская ул., 10",35.0,2,9,50,2020-07-09 06:13:00,Агентство,"1,3 км",Парк Культуры,56.25330200000001,43.855725,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/studiya_19_m_320_et._1428180142,"
 Студия",7000,"д. Анкудиновка, Русская ул., 5",19.0,3,20,0,2020-07-10 09:00:00,,,без метро,56.248316,44.043302,,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_55_et._1555522811,"
 1-к квартира",10000,"Московское ш., 175",31.0,5,5,0,2020-07-10 15:21:00,Агентство,2 км,Бурнаковская,56.314712,43.886214,603079.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_55_m_916_et._527974860,"
 2-к квартира",19000,"жилой район Кузнечиха, ул. Маршала Рокоссовского, 10",55.0,9,16,0,2020-07-14 11:55:00,,,без метро,56.28285,44.037284,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_410_et._1952763422,"
 1-к квартира",15000,"ул. Родионова, 180",35.0,4,10,0,2020-07-08 22:26:00,,,без метро,56.314841,44.072093,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_70_m_27_et._1886431883,"
 1-к квартира",30000,"Большая Печёрская ул., 39",70.0,2,7,70,2020-07-13 13:14:00,Агентство,"2,2 км",Горьковская,56.323787,44.026432,603155.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_24_m_49_et._1814842211,"
 1-к квартира",10000,"ул. Маршала Голованова, 69",24.0,4,9,0,2020-07-14 10:07:00,,,без метро,56.229321,43.952384,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_41_m_1325_et._1977363348,"
 1-к квартира",15000,"д. Анкудиновка, Русская ул., 1",41.0,13,25,80,2020-07-14 15:57:00,Агентство,,без метро,56.250257,44.041757,,область
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_39_et._1964392612,"
 1-к квартира",14000,"Чукотская ул., 3Б",35.0,3,9,0,2020-07-13 18:38:00,,"2,8 км",Горьковская,56.292303,44.018662,603146.0,Советский район
/nizhniy_novgorod/kvartiry/studiya_25_m_618_et._1827230413,"
 Студия",11000,Южный б-р,25.0,6,18,70,2020-07-13 18:21:00,Агентство,"2,8 км",Парк Культуры,56.216875,43.865229,,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_33_et._1905589789,"
 1-к квартира",12000,"Витебская ул., 35",35.0,3,3,60,2020-07-13 10:11:00,Агентство,300 м,Чкаловская,56.309873,43.938397,603059.0,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_58_m_710_et._1959469480,"
 2-к квартира",18000,"ул. Бориса Панина, 5к2",58.0,7,10,0,2020-07-09 13:47:00,,"2,2 км",Горьковская,56.307776,44.027986,603105.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_52_m_810_et._1950971420,"
 2-к квартира",14000,"ул. Сазанова, 1",52.0,8,10,60,2020-07-13 23:21:00,,"1,5 км",Парк Культуры,56.238257,43.836789,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_19_et._1970895134,"
 1-к квартира",12000,"Народная ул., 82",36.0,1,9,10,2020-07-11 14:43:00,,"1,3 км",Бурнаковская,56.334373,43.925102,603116.0,Московский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_29_m_710_et._1950503957,"
 1-к квартира",13000,ул. 40 лет Победы,29.0,7,10,0,2020-07-14 14:44:00,,,без метро,56.225708,43.948395,,Приокский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36.8_m_512_et._1952099767,"
 1-к квартира",10000,"пр-т Гагарина, 216",36.8,5,12,0,2020-07-10 11:13:00,,,без метро,56.232163,43.949869,603137.0,Приокский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_46_m_35_et._1976206326,"
 2-к квартира",12000,"ул. Станиславского, 6",46.0,3,5,0,2020-07-13 21:13:00,,,без метро,56.353106,43.839313,603054.0,Сормовский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_25_et._1000538792,"
 2-к квартира",20000,"ул. Максима Горького, 149А",60.0,2,5,0,2020-07-13 10:00:00,,"1,5 км",Горьковская,56.318286,44.017206,,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_39_m_44_et._1959936942,"
 1-к квартира",14000,"микрорайон Соцгород-1, пр-т Кирова, 1",39.0,4,4,0,2020-07-12 16:52:00,,700 м,Парк Культуры,56.247911,43.864376,603004.0,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_29_et._1966066004,"
 2-к квартира",10000,"ул. Баренца, 3А",50.0,2,9,50,2020-07-08 16:18:00,Агентство,,без метро,56.370005000000006,43.82326,603158.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_15_et._1966055289,"
 1-к квартира",14000,"пр-т Ленина, 48Г",31.0,1,5,0,2020-07-08 16:09:00,,600 м,Заречная,56.280352,43.927698,603076.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_33_m_39_et._1894513398,"
 1-к квартира",12000,"ул. Генерала Зимина, 4",33.0,3,9,0,2020-07-08 15:13:00,,500 м,Московская,56.32483000000001,43.942655,,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_69_et._1968397193,"
 1-к квартира",13000,"ул. Юлиуса Фучика, 10к2",35.0,6,9,60,2020-07-10 17:54:00,,"1,4 км",Парк Культуры,56.23366400000001,43.878084,603016.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_19_et._1976691754,"
 1-к квартира",14000,"Тонкинская ул., 3",35.0,1,9,50,2020-07-15 12:23:00,Агентство,500 м,Московская,56.324326,43.939655,,Канавинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_58_m_15_et._1923812095,"
 3-к квартира",15000,"Путейская ул., 8А",58.0,1,5,60,2020-07-12 09:30:00,Агентство,,без метро,56.288491,43.848575,,Канавинский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_66_m_25_et._1959945816,"
 2-к квартира",28000,"ул. Невзоровых, 64к1",66.0,2,5,0,2020-07-14 13:38:00,,"1,7 км",Горьковская,56.316279,44.021905,603024.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_66_m_89_et._1242148314,"
 3-к квартира",30000,"Ошарская ул., 15",66.0,8,9,0,2020-07-12 07:35:00,,"1,1 км",Горьковская,56.320033,44.009104,603006.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_100_m_46_et._1785367570,"
 2-к квартира",40000,"Новая ул., 8",100.0,4,6,50,2020-07-14 09:35:00,Агентство,400 м,Горьковская,56.31090699999999,43.997632,603000.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_43_m_725_et._1972684826,"
 1-к квартира",17000,"Левобережная ул., 3",43.0,7,25,50,2020-07-09 13:37:00,Агентство,1 км,Ленинская,56.30125400000001,43.953085,,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_49.5_m_15_et._1975623324,"
 1-к квартира",15000,"Казанское ш., 16",49.5,1,5,65,2020-07-14 12:15:00,,,без метро,56.283819,44.079567,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_25_et._1926080830,"
 2-к квартира",16000,"ул. Космонавта Комарова, 12",44.0,2,5,0,2020-07-04 16:51:00,,500 м,Заречная,56.28213,43.930977,603076.0,Ленинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_99_et._1956318769,"
 1-к квартира",13000,"жилой район Верхние Печёры, 1-й микрорайон, ул. Композитора Касьянова, 6",36.0,9,9,0,2020-07-04 17:04:00,,,без метро,56.291499,44.06495200000001,,Нижегородский район
