href,price,agency,commissionPercent,metroDistance,metroStation,adress,metroLine,apartmentType,apartmentSquare,apartmentFloor,buildingFloor,absoluteTime,relativeTime,latitude,longitude,postalCode,area
/nizhniy_novgorod/kvartiry/2-k_kvartira_64_m_45_et._1807142464,20000,,0 %,2.3 км,Горьковская,"Нижний Новгород, Рыбинская улица, 75",Автозаводская линия,2-к квартира,64.0,4,5,   9 сентября 09:06 ,2 недели назад,56.301308999999996,44.024366,603105.0,Советский район
/nizhniy_novgorod/kvartiry/4-k_kvartira_115_m_1519_et._734457869,60000,"""Этажи - НН""",70 %,2.8 км,Горьковская,"Нижний Новгород, Казанская набережная 5",Автозаводская линия,4-к квартира,115.0,15,19,   9 сентября 11:18 ,2 недели назад,56.322829000000006,44.037418,603024.0,Нижегородский район
/nizhniy_novgorod/kvartiry/studiya_21.7_m_318_et._1790941670,15000,,0 %,2.9 км,Горьковская,"Нижний Новгород, Краснозвёздная улица, 6",Автозаводская линия,Студия,21.7,3,18,   8 сентября 21:46 ,2 недели назад,56.287986,43.984885,,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_110_m_27_et._1546561131,55000,Агентство,70 %,1.2 км,Горьковская,"Нижний Новгород, Ошарская улица, 14",Автозаводская линия,2-к квартира,110.0,2,7,   9 сентября 16:20 ,2 недели назад,56.321067000000006,44.00949,603006.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_44_m_510_et._1784998086,20000,Агентство,70 %,1 км,Горьковская,"Нижний Новгород, Малая Ямская улица, 63",Автозаводская линия,1-к квартира,44.0,5,10,   9 сентября 12:03 ,2 недели назад,56.309853000000004,43.979989,603000.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_51_m_79_et._1208597953,24000,"""Этажи - НН""",60 %,500 м,Горьковская,"Нижний Новгород, ул Славянская, 25",Автозаводская линия,1-к квартира,51.0,7,9,   9 сентября 11:17 ,2 недели назад,56.312385,44.002078999999995,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_80_m_1017_et._1797089115,27000,,70 %,4.6 км,Горьковская,"Нижний Новгород, улица Родионова, 165",Автозаводская линия,2-к квартира,80.0,10,17,   9 сентября 11:43 ,2 недели назад,56.313648,44.069731,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_130_m_56_et._1772201558,70000,,0 %,1.3 км,Горьковская,"Нижний Новгород, улица Соревнования, 1",Автозаводская линия,3-к квартира,130.0,5,6,   9 сентября 15:49 ,2 недели назад,56.320353000000004,43.977159,603000.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_35_m_39_et._480439553,13000,,0 %,1.2 км,Кировская,"Нижний Новгород, ул. Комсомольская д. 13",Автозаводская линия,1-к квартира,35.0,3,9,   Вчера 11:03 ,1 день назад,56.252047,43.861034000000004,603138.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_31_m_610_et._1796618668,11000,,0 %,1.2 км,Парк Культуры,"Нижний Новгород, улица Янки Купалы, 24",Автозаводская линия,1-к квартира,31.0,6,10,   25 сентября 18:42 ,3 дня назад,56.23386899999999,43.846185,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_40_m_710_et._1793039317,17000,Агентство,0 %,3.6 км,Буревестник,"Нижний Новгород, Союзный проспект, 2",Сормовская линия,1-к квартира,40.0,7,10,   23 сентября 18:52 ,5 дней назад,56.358612,43.854171,603040.0,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_51_m_88_et._1202169600,25000,Агентство,70 %,500 м,Горьковская,"Нижний Новгород, ул Белинского, 15",Автозаводская линия,1-к квартира,51.0,8,8,   23 сентября 09:22 ,6 дней назад,56.310742000000005,44.001351,603105.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_65_m_310_et._1795098477,15000,,0 %,6.5 км,Буревестник,"Нижний Новгород, Победная улица, 21к1",Сормовская линия,2-к квартира,65.0,3,10,   Вчера 18:20 ,19 часов назад,56.369013,43.807818,,Сормовский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_50_m_1016_et._1229041321,13000,,0 %,3 км,Парк Культуры,"Нижний Новгород, улица Аркадия Гайдара, 26",Автозаводская линия,1-к квартира,50.0,10,16,   Вчера 18:16 ,19 часов назад,56.217916,43.837732,603142.0,Автозаводский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_19.4_m_35_et._1271813756,12000,,0 %,2.4 км,Горьковская,"Нижний Новгород, улица Бориса Панина, 19А, подъезд 3",Автозаводская линия,1-к квартира,19.4,3,5,   Вчера 18:08 ,20 часов назад,56.310407999999995,44.033789,603089.0,Советский район
/nizhniy_novgorod/kvartiry/studiya_17.5_m_110_et._1801730220,9000,,0 %,2.5 км,Парк Культуры,"Нижний Новгород, микрорайон Мончегорский, Мончегорская улица, 12к4",Автозаводская линия,Студия,17.5,1,10,   Вчера 17:52 ,20 часов назад,56.230197,43.825695,,Автозаводский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_50_m_810_et._1428034591,20000,,0 %,4.2 км,Горьковская,"Нижний Новгород, улица Ванеева, 231",Автозаводская линия,2-к квартира,50.0,8,10,   Вчера 17:24 ,20 часов назад,56.28394399999999,44.035424,603136.0,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_38_m_79_et._1204968299,18000,,0 %,1.7 км,Горьковская,"Нижний Новгород, проспект Гагарина, 21к11, подъезд 1",Автозаводская линия,1-к квартира,38.0,7,9,   Вчера 17:02 ,21 час назад,56.301504,43.979531,603022.0,Советский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_15_et._1821071499,20000,Агентство,70 %,800 м,Горьковская,"Нижний Новгород, Грузинская улица, 14А",Автозаводская линия,2-к квартира,44.0,1,5,   Вчера 16:14 ,21 час назад,56.321211,43.997982,,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_44_m_14_et._1808939600,15500,Агентство,70 %,200 м,Ленинская,"Нижний Новгород, улица Искры, 43",Автозаводская линия,2-к квартира,44.0,1,4,   Вчера 15:51 ,22 часа назад,56.298945999999994,43.939969,603011.0,Ленинский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_80_m_1517_et._1805470638,50000,,0 %,4.1 км,Горьковская,"Нижний Новгород, улица Родионова, 39",Автозаводская линия,3-к квартира,80.0,15,17,   Вчера 15:59 ,22 часа назад,56.31596999999999,44.061314,603093.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_96_m_212_et._1797291452,22000,Агентство,50 %,5 км,Горьковская,"Нижний Новгород, улица Родионова, 193к3",Автозаводская линия,2-к квартира,96.0,2,12,   Вчера 15:46 ,22 часа назад,56.303107,44.074195,603163.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_5000_m_1217_et._1808097552,1700000,,0 %,5.5 км,Горьковская,"Нижний Новгород, улица Академика Сахарова",Автозаводская линия,2-к квартира,5000.0,12,17,   Сегодня 08:27 ,5 часов назад,56.267171999999995,44.023531,,Советский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_36_m_410_et._1799934033,23000,,0 %,1.2 км,Горьковская,"Нижний Новгород, Почаинская улица, 22",Автозаводская линия,1-к квартира,36.0,4,10,   Вчера 15:46 ,22 часа назад,56.32450600000001,43.99553,603001.0,Нижегородский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_42_m_510_et._1262863902,17000,Агентство,50 %,5.4 км,Горьковская,"Нижний Новгород, Нижне-Печёрская улица, 6",Автозаводская линия,1-к квартира,42.0,5,10,   Вчера 15:17 ,22 часа назад,56.285114,44.065158000000004,603087.0,Нижегородский район
/nizhniy_novgorod/kvartiry/2-k_kvartira_60_m_519_et._1821738122,25000,,0 %,4.3 км,Горьковская,"Нижний Новгород, бульвар Академика Б. А. Королёва , 2",Автозаводская линия,2-к квартира,60.0,5,19,   Вчера 14:51 ,23 часа назад,56.282785,44.035415,603136.0,Советский район
/nizhniy_novgorod/kvartiry/3-k_kvartira_75_m_39_et._1324544817,17000,Агентство,50 %,2.3 км,Бурнаковская,"Нижний Новгород, Московское шоссе, 140",Сормовская линия,3-к квартира,75.0,3,9,   Вчера 14:37 ,23 часа назад,56.31369300000001,43.883016,603028.0,Канавинский район
/nizhniy_novgorod/kvartiry/1-k_kvartira_30.9_m_25_et._1800115968,10000,,0 %,1.1 км,Горьковская,"Нижний Новгород, проспект Гагарина, 5",Автозаводская линия,1-к квартира,30.9,2,5,   Вчера 14:07 ,1 день назад,56.305634,43.984418,603022.0,Советский район
